cliente_id,nombre_cliente,segmento_cliente,ciudad,edad,ingreso_estimado,producto,saldo_producto,cupo_credito,fecha_vencimiento,fecha_movimiento,categoria_consumo,monto_consumo,canal,estado_producto,cupo_credito_estado,aplica_fecha_vencimiento,primer_movimiento_cliente_producto,categoria_saldo
C002137,Cliente 2137,AFFLUENT,Quito,49,2666.75,Tarjeta de Crédito,3265.66,7000.0,2028-04-01,2025-06-04,HEALTH,722.41,POS,Activo,CON CUPO,SI,2025-03-06,VALIDADO - HISTÓRICO DISPONIBLE
C001172,Cliente 1172,AFFLUENT,Guayaquil,33,1529.34,Cuenta Corriente,-100.0,,,2025-10-06,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-09-04,VALIDADO - HISTÓRICO DISPONIBLE
C000791,Cliente 0791,MASS,Quito,34,645.18,Tarjeta de Crédito,266.47,800.0,2029-01-31,2026-05-08,OTHERS,10.64,POS,Activo,CON CUPO,SI,2025-07-01,VALIDADO - HISTÓRICO DISPONIBLE
C001170,Cliente 1170,AFFLUENT,Loja,46,1729.21,Cuenta Corriente,8616.18,,,2025-07-14,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-01-17,VALIDADO - HISTÓRICO DISPONIBLE
C001973,Cliente 1973,PREMIUM,Quito,45,3880.35,Tarjeta de Crédito,319.48,8700.0,2028-11-19,2025-10-24,EDUCATION,102.07,POS,Activo,CON CUPO,SI,2025-04-02,VALIDADO - HISTÓRICO DISPONIBLE
C001652,Cliente 1652,MASS,Guayaquil,30,821.83,Tarjeta de Crédito,560.75,1400.0,2027-01-30,2025-05-04,FOOD,50.92,Web,Activo,CON CUPO,SI,2025-01-29,VALIDADO - HISTÓRICO DISPONIBLE
C002187,Cliente 2187,MASS,Quito,27,1058.88,Tarjeta de Crédito,1380.8,2400.0,2030-05-01,2026-05-16,HEALTH,73.68,Branch,Activo,CON CUPO,SI,2025-03-09,VALIDADO - HISTÓRICO DISPONIBLE
C000756,Cliente 0756,JOVEN,Manta,44,492.59,Tarjeta de Crédito,384.92,800.0,2027-04-05,2025-05-02,ENTERTAINMENT,14.05,App,Activo,CON CUPO,SI,2025-04-06,VALIDADO - HISTÓRICO DISPONIBLE
C001820,Cliente 1820,PYME,Quito,37,1935.72,Tarjeta de Crédito,1021.52,5100.0,2029-08-07,2026-03-11,EDUCATION,96.75,ATM,Activo,CON CUPO,SI,2025-06-04,VALIDADO - HISTÓRICO DISPONIBLE
C001139,Cliente 1139,AFFLUENT,Quito,31,2469.76,Crédito de Consumo,3056.32,,2027-06-11,2026-07-08,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-04-09,VALIDADO - HISTÓRICO DISPONIBLE
C000611,Cliente 0611,PREMIUM,Quito,34,6658.78,Tarjeta de Crédito,245.01,13900.0,2030-09-16,2025-06-10,FOOD,1502.9,POS,Activo,CON CUPO,SI,2025-02-20,VALIDADO - HISTÓRICO DISPONIBLE
C002199,Cliente 2199,JOVEN,Quito,31,812.96,Tarjeta de Crédito,80.16,1000.0,2028-01-09,2025-10-06,FOOD,24.37,POS,Activo,CON CUPO,SI,2025-01-21,VALIDADO - HISTÓRICO DISPONIBLE
C001971,Cliente 1971,AFFLUENT,Guayaquil,18,2343.82,Tarjeta de Crédito,3880.66,5100.0,2026-10-04,2025-08-24,SUPERMARKET,55.8,Web,Activo,CON CUPO,SI,2025-08-24,VALIDADO - HISTÓRICO DISPONIBLE
C001483,Cliente 1483,AFFLUENT,Cuenca,33,1688.74,Cuenta de Ahorros,5574.14,,,2026-07-18,NO APLICA,0.0,App,Activo,NO APLICA,NO,2026-05-02,VALIDADO - HISTÓRICO DISPONIBLE
C000430,Cliente 0430,PREMIUM,Guayaquil,18,4528.06,Tarjeta de Crédito,3337.74,8700.0,2029-07-30,2026-02-24,TECHNOLOGY,207.65,POS,Activo,CON CUPO,SI,2025-05-14,VALIDADO - HISTÓRICO DISPONIBLE
C001895,Cliente 1895,PREMIUM,Manta,33,1999.43,Tarjeta de Crédito,2314.82,5900.0,2027-01-29,2025-06-07,TECHNOLOGY,93.86,POS,Activo,CON CUPO,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C001465,Cliente 1465,PREMIUM,Guayaquil,31,6500.55,Tarjeta de Crédito,5206.64,14100.0,2026-09-21,2025-02-08,SUPERMARKET,535.42,POS,Activo,CON CUPO,SI,2025-02-08,VALIDADO - HISTÓRICO DISPONIBLE
C000333,Cliente 0333,PREMIUM,Cuenca,34,5129.15,Tarjeta de Crédito,6847.86,13900.0,2029-10-20,2026-07-31,ENTERTAINMENT,108.07,App,Activo,CON CUPO,SI,2025-02-16,VALIDADO - HISTÓRICO DISPONIBLE
C000278,Cliente 0278,MASS,Ambato,31,2409.96,Cuenta de Ahorros,5000.41,,,2025-09-27,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-02-24,VALIDADO - HISTÓRICO DISPONIBLE
C000667,Cliente 0667,MASS,Ambato,61,912.99,Crédito Vehicular,21221.26,,2028-11-14,2026-04-08,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-06-11,VALIDADO - HISTÓRICO DISPONIBLE
C000535,Cliente 0535,AFFLUENT,Quito,18,2732.78,Tarjeta de Crédito,2733.95,5000.0,2027-01-29,2026-04-12,SUPERMARKET,22.52,POS,Activo,CON CUPO,SI,2025-01-22,VALIDADO - HISTÓRICO DISPONIBLE
C001873,Cliente 1873,AFFLUENT,Guayaquil,47,2115.24,Tarjeta de Crédito,1575.12,3500.0,2030-03-15,2026-08-13,STREAMING,60.63,Web,Activo,CON CUPO,SI,2025-03-14,VALIDADO - HISTÓRICO DISPONIBLE
C001089,Cliente 1089,MASS,Quito,36,958.9,Tarjeta de Crédito,399.71,1600.0,2029-04-27,2025-07-27,FOOD,108.09,Web,Activo,CON CUPO,SI,2025-05-23,VALIDADO - HISTÓRICO DISPONIBLE
C000784,Cliente 0784,MASS,Quito,43,1591.28,Tarjeta de Crédito,748.2,3000.0,2028-06-28,2026-02-18,EDUCATION,32.58,POS,Activo,CON CUPO,SI,2025-03-25,VALIDADO - HISTÓRICO DISPONIBLE
C000595,Cliente 0595,MASS,Quito,29,1173.43,Cuenta de Ahorros,1069.77,,,2025-12-04,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-10-12,VALIDADO - HISTÓRICO DISPONIBLE
C002018,Cliente 2018,AFFLUENT,Quito,40,2238.02,Tarjeta de Crédito,233.98,2400.0,2030-07-30,2025-05-22,TECHNOLOGY,217.17,Web,Activo,CON CUPO,SI,2025-01-09,VALIDADO - HISTÓRICO DISPONIBLE
C000565,Cliente 0565,MASS,Quito,38,1201.96,Crédito Vehicular,9235.82,,2027-01-12,2025-03-24,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-03-24,VALIDADO - HISTÓRICO DISPONIBLE
C002027,Cliente 2027,MASS,Quito,47,593.76,Tarjeta de Crédito,193.22,1100.0,2026-10-22,2025-09-01,STREAMING,13.27,POS,Activo,CON CUPO,SI,2025-05-20,VALIDADO - HISTÓRICO DISPONIBLE
C001371,Cliente 1371,AFFLUENT,Manta,45,5276.95,Tarjeta de Crédito,3178.77,12800.0,2028-10-25,2025-09-11,SUPERMARKET,385.13,POS,Activo,CON CUPO,SI,2025-03-05,VALIDADO - HISTÓRICO DISPONIBLE
C000305,Cliente 0305,MASS,Guayaquil,60,941.84,Tarjeta de Crédito,254.19,1200.0,2027-08-16,2025-03-20,EDUCATION,41.82,Web,Activo,CON CUPO,SI,2025-02-21,VALIDADO - HISTÓRICO DISPONIBLE
C000520,Cliente 0520,MASS,Cuenca,40,928.56,Tarjeta de Crédito,830.84,2400.0,2027-09-15,2026-08-20,EDUCATION,37.56,App,Activo,CON CUPO,SI,2025-07-04,VALIDADO - HISTÓRICO DISPONIBLE
C001749,Cliente 1749,AFFLUENT,Quito,46,2540.07,Tarjeta de Crédito,2248.56,6200.0,2026-11-30,2025-03-05,SUPERMARKET,67.2,App,Activo,CON CUPO,SI,2025-03-05,VALIDADO - HISTÓRICO DISPONIBLE
C001032,Cliente 1032,MASS,Guayaquil,26,557.1,Tarjeta de Crédito,349.06,900.0,2030-04-12,2026-03-02,TRAVEL,44.32,Branch,Activo,CON CUPO,SI,2025-01-17,VALIDADO - HISTÓRICO DISPONIBLE
C000778,Cliente 0778,MASS,Cuenca,44,622.42,Tarjeta de Crédito,1055.18,1500.0,2030-04-01,2026-07-31,SUPERMARKET,61.78,Branch,Activo,CON CUPO,SI,2025-01-31,VALIDADO - HISTÓRICO DISPONIBLE
C000504,Cliente 0504,MASS,Quito,55,686.35,Tarjeta de Crédito,423.51,1300.0,2030-09-23,2025-07-05,EDUCATION,43.11,POS,Activo,CON CUPO,SI,2025-06-15,VALIDADO - HISTÓRICO DISPONIBLE
C001667,Cliente 1667,MASS,Quito,31,1590.19,Tarjeta de Crédito,521.75,2300.0,2027-02-22,2026-07-09,TECHNOLOGY,444.33,App,Activo,CON CUPO,SI,2025-05-19,VALIDADO - HISTÓRICO DISPONIBLE
C001718,Cliente 1718,MASS,Cuenca,42,662.2,Tarjeta de Crédito,499.16,1300.0,2030-03-08,2026-02-15,TECHNOLOGY,159.96,Web,Activo,CON CUPO,SI,2025-03-05,VALIDADO - HISTÓRICO DISPONIBLE
C001060,Cliente 1060,AFFLUENT,Quito,45,1601.47,Crédito Hipotecario,101769.44,,2032-02-14,2025-01-10,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-01-10,VALIDADO - HISTÓRICO DISPONIBLE
C001443,Cliente 1443,MASS,Ambato,61,620.01,Tarjeta de Crédito,711.87,1800.0,2029-04-29,2025-04-13,ENTERTAINMENT,74.19,Branch,Activo,CON CUPO,SI,2025-04-13,VALIDADO - HISTÓRICO DISPONIBLE
C001079,Cliente 1079,AFFLUENT,Guayaquil,42,2800.18,Tarjeta de Crédito,1761.43,7000.0,2030-05-31,2025-01-10,STREAMING,23.46,POS,Activo,CON CUPO,SI,08/05/2026,VALIDADO - HISTÓRICO DISPONIBLE
C001341,Cliente 1341,MASS,Manta,32,821.09,Tarjeta de Crédito,560.51,900.0,2027-03-27,2026-03-10,SUPERMARKET,32.44,App,Activo,CON CUPO,SI,2025-01-25,VALIDADO - HISTÓRICO DISPONIBLE
C000977,Cliente 0977,MASS,Guayaquil,24,1088.0,Crédito Vehicular,31487.52,,2027-08-25,2025-06-19,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-01-04,VALIDADO - HISTÓRICO DISPONIBLE
C001959,Cliente 1959,MASS,Guayaquil,48,799.09,Tarjeta de Crédito,0.0,1800.0,2029-06-30,2025-08-24,OTHERS,22.76,POS,Activo,CON CUPO,SI,2025-01-27,VALIDADO - HISTÓRICO DISPONIBLE
C002193,Cliente 2193,AFFLUENT,Quito,46,2171.46,Tarjeta de Crédito,0.0,4700.0,2029-06-19,2025-08-20,SUPERMARKET,63.15,POS,Activo,CON CUPO,SI,2025-02-21,VALIDADO - HISTÓRICO DISPONIBLE
C000740,Cliente 0740,AFFLUENT,Cuenca,40,3428.43,Cuenta Corriente,-100.0,,,2025-07-08,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-07-08,VALIDADO - HISTÓRICO DISPONIBLE
C001387,Cliente 1387,AFFLUENT,Quito,55,1839.61,Tarjeta de Crédito,811.83,3300.0,2027-03-26,2025-02-18,TRAVEL,119.33,App,Activo,CON CUPO,SI,2025-02-10,VALIDADO - HISTÓRICO DISPONIBLE
C001350,Cliente 1350,MASS,Cuenca,29,1360.67,Tarjeta de Crédito,457.48,3800.0,2027-05-04,2026-07-26,ENTERTAINMENT,136.72,Branch,Activo,CON CUPO,SI,2025-05-30,VALIDADO - HISTÓRICO DISPONIBLE
C000238,Cliente 0238,PREMIUM,Quito,26,6381.3,Tarjeta de Crédito,5627.97,8400.0,2028-01-19,2026-07-13,OTHERS,157.73,POS,Activo,CON CUPO,SI,2025-03-27,VALIDADO - HISTÓRICO DISPONIBLE
C000396,Cliente 0396,AFFLUENT,Guayaquil,63,2016.23,Crédito Vehicular,2875.1,,2032-01-06,2025-12-01,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-04-05,VALIDADO - HISTÓRICO DISPONIBLE
C002053,Cliente 2053,AFFLUENT,Quito,46,1759.7,Tarjeta de Crédito,667.31,4500.0,2028-09-12,2026-07-14,ENTERTAINMENT,249.98,POS,Activo,CON CUPO,SI,2025-03-26,VALIDADO - HISTÓRICO DISPONIBLE
C001171,Cliente 1171,MASS,Quito,47,1098.76,Tarjeta de Crédito,365.42,1200.0,2027-03-11,2026-08-23,ENTERTAINMENT,27.03,Branch,Activo,CON CUPO,SI,2025-01-04,VALIDADO - HISTÓRICO DISPONIBLE
C000718,Cliente 0718,MASS,Guayaquil,55,1898.2,Cuenta de Ahorros,5048.19,,,2025-02-05,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-02-05,VALIDADO - HISTÓRICO DISPONIBLE
C001291,Cliente 1291,AFFLUENT,Guayaquil,36,2992.57,Tarjeta de Crédito,1559.9,3500.0,2027-09-22,2025-03-19,HEALTH,232.44,App,Activo,CON CUPO,SI,2025-01-14,VALIDADO - HISTÓRICO DISPONIBLE
C000551,Cliente 0551,MASS,Cuenca,47,479.36,Tarjeta de Crédito,392.58,1400.0,2030-05-09,2026-02-08,TRAVEL,41.88,POS,Activo,CON CUPO,SI,2025-05-28,VALIDADO - HISTÓRICO DISPONIBLE
C001712,Cliente 1712,PREMIUM,Guayaquil,23,2896.76,Tarjeta de Crédito,1044.72,6600.0,2027-12-24,2025-12-06,STREAMING,35.1,App,Activo,CON CUPO,SI,2025-01-02,VALIDADO - HISTÓRICO DISPONIBLE
C000392,Cliente 0392,PYME,Cuenca,25,1756.96,Cuenta de Ahorros,2436.93,,,2026-07-23,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,20/06/2025,VALIDADO - HISTÓRICO DISPONIBLE
C001302,Cliente 1302,MASS,Guayaquil,33,1864.58,Tarjeta de Crédito,1070.73,5200.0,2029-02-02,2025-02-02,FUEL,33.41,POS,Activo,CON CUPO,SI,2025-02-02,VALIDADO - HISTÓRICO DISPONIBLE
C001869,Cliente 1869,PREMIUM,Guayaquil,40,4413.31,Tarjeta de Crédito,2424.22,8200.0,2026-10-21,2025-07-28,TRAVEL,315.35,POS,Activo,CON CUPO,SI,2025-05-13,VALIDADO - HISTÓRICO DISPONIBLE
C001345,Cliente 1345,PREMIUM,Guayaquil,48,4897.34,Crédito Hipotecario,70174.26,,2031-07-07,2026-08-02,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-06-25,VALIDADO - HISTÓRICO DISPONIBLE
C001683,Cliente 1683,AFFLUENT,Guayaquil,49,1646.2,Tarjeta de Crédito,363.23,1900.0,2027-05-20,2026-06-21,TRAVEL,33.33,POS,Activo,CON CUPO,SI,2025-01-22,VALIDADO - HISTÓRICO DISPONIBLE
C000149,Cliente 0149,MASS,Quito,37,1125.25,Tarjeta de Crédito,956.45,2900.0,2028-10-21,2026-05-06,OTHERS,54.61,POS,Activo,CON CUPO,SI,2025-01-09,VALIDADO - HISTÓRICO DISPONIBLE
C001614,Cliente 1614,PYME,Cuenca,54,2794.94,Tarjeta de Crédito,2216.3,4300.0,2027-11-07,2025-09-29,HEALTH,621.37,App,Activo,CON CUPO,SI,2025-04-13,VALIDADO - HISTÓRICO DISPONIBLE
C001002,Cliente 1002,MASS,Guayaquil,39,966.28,Tarjeta de Crédito,426.51,2400.0,2029-08-03,2026-05-20,TECHNOLOGY,22.4,Web,Activo,CON CUPO,SI,2025-01-09,VALIDADO - HISTÓRICO DISPONIBLE
C001883,Cliente 1883,MASS,Manta,34,488.28,Crédito Hipotecario,113053.06,,2030-02-25,2026-01-27,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2026-01-27,VALIDADO - HISTÓRICO DISPONIBLE
C001559,Cliente 1559,MASS,Manta,46,783.45,Cuenta de Ahorros,1934.78,,,2026-03-28,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-05-01,VALIDADO - HISTÓRICO DISPONIBLE
C002045,Cliente 2045,MASS,Quito,43,1318.1,Tarjeta de Crédito,413.43,1500.0,2028-06-21,2026-05-07,FUEL,134.23,POS,Activo,CON CUPO,SI,2025-03-15,VALIDADO - HISTÓRICO DISPONIBLE
C001041,Cliente 1041,MASS,Guayaquil,48,860.55,Tarjeta de Crédito,692.75,2200.0,2029-08-01,2025-03-25,SUPERMARKET,59.54,POS,Activo,CON CUPO,SI,2025-01-15,VALIDADO - HISTÓRICO DISPONIBLE
C001073,Cliente 1073,PYME,Guayaquil,37,3030.13,Tarjeta de Crédito,4856.34,8800.0,2030-09-06,2026-04-26,SUPERMARKET,141.01,POS,Activo,CON CUPO,SI,2025-02-05,VALIDADO - HISTÓRICO DISPONIBLE
C001455,Cliente 1455,MASS,Ambato,22,587.5,Tarjeta de Crédito,209.88,1700.0,2028-11-04,2026-07-28,OTHERS,22.62,App,Activo,CON CUPO,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C000286,Cliente 0286,PYME,Quito,42,1933.85,Crédito Hipotecario,92948.37,,2031-02-12,2025-12-26,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-03-09,VALIDADO - HISTÓRICO DISPONIBLE
C002171,Cliente 2171,MASS,Guayaquil,23,1159.3,Tarjeta de Crédito,789.51,2500.0,2027-04-03,2026-08-31,TRAVEL,34.38,Branch,Activo,CON CUPO,SI,2025-01-13,VALIDADO - HISTÓRICO DISPONIBLE
C000384,Cliente 0384,MASS,Guayaquil,39,769.73,Tarjeta de Crédito,719.78,2200.0,2027-03-04,2025-08-03,SUPERMARKET,24.84,Web,Activo,CON CUPO,SI,2025-01-21,VALIDADO - HISTÓRICO DISPONIBLE
C001967,Cliente 1967,MASS,Ambato,30,947.49,Tarjeta de Crédito,655.85,1500.0,2028-09-02,2026-03-06,SUPERMARKET,38.95,POS,Activo,CON CUPO,SI,2025-01-22,VALIDADO - HISTÓRICO DISPONIBLE
C002002,Cliente 2002,PREMIUM,Ambato,28,6087.11,Cuenta Corriente,9526.86,,,2025-06-14,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-02-09,VALIDADO - HISTÓRICO DISPONIBLE
C001287,Cliente 1287,PREMIUM,Guayaquil,26,6595.43,Tarjeta de Crédito,2467.27,17600.0,2028-05-21,2025-05-06,TECHNOLOGY,206.16,POS,Activo,CON CUPO,SI,2025-02-18,VALIDADO - HISTÓRICO DISPONIBLE
C001147,Cliente 1147,PREMIUM,Ambato,28,2769.68,Tarjeta de Crédito,1085.67,4000.0,2029-02-07,2025-03-23,TRAVEL,361.19,App,Activo,CON CUPO,SI,2025-03-23,VALIDADO - HISTÓRICO DISPONIBLE
C001594,Cliente 1594,AFFLUENT,Quito,30,2466.54,Tarjeta de Crédito,1812.94,3600.0,2027-11-24,2026-02-23,FOOD,131.29,POS,Activo,CON CUPO,SI,2025-01-21,VALIDADO - HISTÓRICO DISPONIBLE
C000129,Cliente 0129,MASS,Guayaquil,35,1417.06,Crédito Hipotecario,83073.1,,2031-01-10,2026-02-25,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-04-09,VALIDADO - HISTÓRICO DISPONIBLE
C001365,Cliente 1365,AFFLUENT,Guayaquil,67,1137.0,Tarjeta de Crédito,625.87,2200.0,2030-01-18,2026-02-10,OTHERS,19.02,App,Activo,CON CUPO,SI,05/08/2025,VALIDADO - HISTÓRICO DISPONIBLE
C000980,Cliente 0980,MASS,Cuenca,47,1518.98,Tarjeta de Crédito,79.23,2900.0,2030-07-30,2025-05-24,OTHERS,589.72,POS,Activo,CON CUPO,SI,2025-02-25,VALIDADO - HISTÓRICO DISPONIBLE
C000495,Cliente 0495,AFFLUENT,Guayaquil,36,1759.52,Crédito Hipotecario,24033.77,,2027-06-01,2025-06-04,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-06-04,VALIDADO - HISTÓRICO DISPONIBLE
C001434,Cliente 1434,MASS,Cuenca,47,1225.68,Crédito Vehicular,17501.73,,2029-01-12,2025-04-17,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-04-17,VALIDADO - HISTÓRICO DISPONIBLE
C001287,Cliente 1287,PREMIUM,Guayaquil,26,6595.43,Tarjeta de Crédito,2467.27,17600.0,2028-05-21,2025-06-06,SUPERMARKET,621.28,POS,Activo,CON CUPO,SI,2025-02-18,VALIDADO - HISTÓRICO DISPONIBLE
C001583,Cliente 1583,MASS,Guayaquil,23,545.47,Tarjeta de Crédito,0.0,1200.0,2028-03-20,2025-06-29,FOOD,134.77,App,Activo,CON CUPO,SI,2025-02-18,VALIDADO - HISTÓRICO DISPONIBLE
C000331,Cliente 0331,MASS,Guayaquil,34,968.27,Tarjeta de Crédito,437.77,1000.0,2030-09-05,2025-04-18,FUEL,24.04,Branch,Activo,CON CUPO,SI,2025-02-20,VALIDADO - HISTÓRICO DISPONIBLE
C001063,Cliente 1063,PREMIUM,Quito,34,5404.28,Tarjeta de Crédito,1772.54,12100.0,2029-02-10,2026-06-28,SUPERMARKET,179.04,POS,Activo,CON CUPO,SI,2025-01-16,VALIDADO - HISTÓRICO DISPONIBLE
C002096,Cliente 2096,MASS,Cuenca,54,1265.15,Crédito de Consumo,6203.27,,2026-10-08,2026-05-27,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-03-26,VALIDADO - HISTÓRICO DISPONIBLE
C000875,Cliente 0875,PYME,Guayaquil,33,3585.4,Crédito Hipotecario,102031.33,,2029-03-26,2026-01-28,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-03-11,VALIDADO - HISTÓRICO DISPONIBLE
C000641,Cliente 0641,JOVEN,Cuenca,46,650.58,Tarjeta de Crédito,346.64,1100.0,2028-07-22,2025-07-22,STREAMING,26.71,Web,Activo,CON CUPO,SI,2025-01-19,VALIDADO - HISTÓRICO DISPONIBLE
C001584,Cliente 1584,MASS,Guayaquil,24,665.23,Tarjeta de Crédito,827.13,1100.0,2027-12-03,2026-08-31,ENTERTAINMENT,12.94,POS,Activo,CON CUPO,SI,2025-03-30,VALIDADO - HISTÓRICO DISPONIBLE
C000951,Cliente 0951,PYME,Quito,45,2377.29,Crédito de Consumo,5012.63,,2028-08-27,2025-06-09,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-06-09,VALIDADO - HISTÓRICO DISPONIBLE
C000447,Cliente 0447,MASS,Quito,44,770.13,Tarjeta de Crédito,235.86,1100.0,2027-05-16,2026-02-02,FOOD,52.48,Branch,Activo,CON CUPO,SI,2025-12-02,VALIDADO - HISTÓRICO DISPONIBLE
C001018,Cliente 1018,PREMIUM,Guayaquil,37,3183.46,Crédito Vehicular,21958.87,,2027-12-18,2025-11-18,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-11-18,VALIDADO - HISTÓRICO DISPONIBLE
C000568,Cliente 0568,MASS,Cuenca,44,751.6,Tarjeta de Crédito,724.51,2200.0,2028-01-17,2025-02-07,STREAMING,73.13,Web,Activo,CON CUPO,SI,2025-01-10,VALIDADO - HISTÓRICO DISPONIBLE
C000201,Cliente 0201,PYME,Cuenca,34,4113.93,Tarjeta de Crédito,2476.67,7900.0,2027-04-01,2026-03-11,FUEL,493.8,Branch,Activo,CON CUPO,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C000751,Cliente 0751,MASS,Quito,28,666.32,Tarjeta de Crédito,249.95,1100.0,2027-07-18,2026-03-05,STREAMING,14.59,POS,Activo,CON CUPO,SI,2025-03-29,VALIDADO - HISTÓRICO DISPONIBLE
C001101,Cliente 1101,AFFLUENT,Ambato,27,2491.34,Crédito Hipotecario,48250.42,,2028-05-08,2025-05-03,NO APLICA,0.0,ATM,Activo,NO APLICA,SI,2025-02-27,VALIDADO - HISTÓRICO DISPONIBLE
C001786,Cliente 1786,AFFLUENT,Quito,51,1495.64,Crédito Vehicular,11819.94,,2027-08-20,2026-08-07,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2026-02-11,VALIDADO - HISTÓRICO DISPONIBLE
C001173,Cliente 1173,MASS,Quito,34,989.23,Tarjeta de Crédito,322.32,1300.0,2030-03-17,2026-07-18,ENTERTAINMENT,107.05,Branch,Activo,CON CUPO,SI,2025-06-21,VALIDADO - HISTÓRICO DISPONIBLE
C002066,Cliente 2066,MASS,Manta,31,465.61,Tarjeta de Crédito,927.95,1300.0,2027-07-14,2025-02-22,TRAVEL,46.4,POS,Activo,CON CUPO,SI,2025-02-22,VALIDADO - HISTÓRICO DISPONIBLE
C002046,Cliente 2046,AFFLUENT,Guayaquil,39,1958.4,Crédito Hipotecario,69950.17,,2027-11-18,2026-04-10,NO APLICA,0.0,POS,Activo,NO APLICA,SI,2025-08-26,VALIDADO - HISTÓRICO DISPONIBLE
C000165,Cliente 0165,AFFLUENT,Quito,45,1891.0,Tarjeta de Crédito,1424.27,4100.0,2028-04-02,2025-07-01,OTHERS,177.7,POS,Activo,CON CUPO,SI,2025-01-10,VALIDADO - HISTÓRICO DISPONIBLE
C000209,Cliente 0209,JOVEN,Quito,48,931.16,Tarjeta de Crédito,830.76,1500.0,2028-05-07,21/03/2026,EDUCATION,48.46,Web,Activo,CON CUPO,SI,2025-01-11,VALIDADO - HISTÓRICO DISPONIBLE
C001111,Cliente 1111,MASS,Manta,39,1223.14,Crédito Hipotecario,91104.68,,2026-10-16,2026-03-28,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2026-03-28,VALIDADO - HISTÓRICO DISPONIBLE
C000906,Cliente 0906,MASS,Cuenca,44,1584.19,Tarjeta de Crédito,1154.24,2500.0,2029-05-14,2025-05-18,STREAMING,195.93,POS,Activo,CON CUPO,SI,2025-01-08,VALIDADO - HISTÓRICO DISPONIBLE
C002150,Cliente 2150,MASS,Quito,34,1421.96,Crédito Hipotecario,111274.84,,2027-06-03,2026-03-12,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-08-27,VALIDADO - HISTÓRICO DISPONIBLE
C000233,Cliente 0233,MASS,Guayaquil,40,846.93,Cuenta Corriente,1921.01,,,2025-02-08,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-02-08,VALIDADO - HISTÓRICO DISPONIBLE
C001939,Cliente 1939,MASS,Guayaquil,18,616.4,Tarjeta de Crédito,427.56,1500.0,2028-10-25,2025-08-08,SUPERMARKET,80.27,POS,Activo,CON CUPO,SI,2025-01-09,VALIDADO - HISTÓRICO DISPONIBLE
C001117,Cliente 1117,PREMIUM,Cuenca,29,4267.35,Cuenta de Ahorros,9346.27,,,2025-08-21,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-08-21,VALIDADO - HISTÓRICO DISPONIBLE
C000878,Cliente 0878,PYME,Manta,43,2773.93,Tarjeta de Crédito,265.5,3200.0,2027-08-02,2025-09-26,TRAVEL,508.91,POS,Activo,CON CUPO,SI,2025-02-18,VALIDADO - HISTÓRICO DISPONIBLE
C001509,Cliente 1509,JOVEN,Quito,51,789.42,Tarjeta de Crédito,378.61,800.0,2030-09-01,2025-01-05,OTHERS,59.1,Web,Activo,CON CUPO,SI,2025-01-05,VALIDADO - HISTÓRICO DISPONIBLE
C000645,Cliente 0645,JOVEN,Loja,43,466.62,Tarjeta de Crédito,576.14,800.0,2029-07-10,2026-07-16,SUPERMARKET,6.85,App,Activo,CON CUPO,SI,2025-07-03,VALIDADO - HISTÓRICO DISPONIBLE
C002175,Cliente 2175,MASS,Manta,33,1147.02,Crédito Vehicular,16605.52,,2028-11-18,2025-07-25,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-07-25,VALIDADO - HISTÓRICO DISPONIBLE
